scaffold	coordinate	PC1
ChrII	8450000	0.01152827795632635
ChrII	8550000	0.013738664671163699
ChrII	8650000	0.02072450554811245
ChrII	8750000	0.0212846698416598
ChrII	8850000	0.0063574019301087
ChrII	8950000	0.0227835469434448
ChrII	9050000	0.0193448398358527
ChrII	9150000	0.01904173008985805
ChrII	9250000	0.0324825082212662
ChrII	9350000	0.02678795781510275
ChrII	9450000	0.0200150254427966
ChrII	9550000	0.02331720568207175
ChrII	9650000	0.02001922983698665
ChrII	9750000	0.0166631302405198
ChrII	9850000	0.02476010719103315
ChrII	9950000	0.019498990507791098
ChrII	10050000	0.0226515549381314
ChrII	10150000	0.02517917208945465
ChrII	10250000	0.03233350028853835
ChrII	10350000	0.0282677055458724
ChrII	10450000	0.03306462568567485
ChrII	10550000	0.029274081258783502
ChrII	10650000	0.0324489244914428
ChrII	10750000	0.0322077587973758
ChrII	10850000	0.0276102898835606
ChrII	10950000	0.0348814415354536
ChrII	11050000	0.03662363588543755
ChrII	11150000	0.0329017856980801
ChrII	11250000	0.02540448698607785
ChrII	11350000	0.007122489427197
ChrII	11450000	0.0384634342481437
ChrII	11550000	0.045009695361046896
ChrII	11650000	0.045053564873404305
ChrII	11750000	0.0510378195881703
ChrII	11850000	0.0484968580369248
ChrII	11950000	0.0505930521016048
ChrII	12050000	0.0558810339296327
ChrII	12150000	0.0511227737025408
ChrII	12250000	0.0661355846511217
ChrII	12350000	0.06186968421348985
ChrII	12450000	0.058705301157102104
ChrII	12550000	0.0586683149876829
ChrII	12650000	0.0290461369508239
ChrII	12750000	0.041958462742486005
ChrII	12850000	0.04680527366088865
ChrII	12950000	0.0442444663855389
ChrII	13050000	0.04187223413038945
ChrII	13150000	0.0478125587193549
ChrII	13250000	0.0393523542229928
ChrII	13350000	0.01567896282909565
ChrII	13450000	0.025959606265911702
ChrII	13550000	0.0134877845414545
ChrII	13650000	0.015648021435025552
ChrII	13750000	0.04577545614763225
ChrII	13850000	0.0471344097536918
ChrII	13950000	0.0475339849254844
ChrII	14050000	0.0443953874973807
ChrII	14150000	0.04967180752938555
ChrII	14250000	0.051601044727864954
ChrII	14350000	0.0448805620250361
ChrII	14450000	0.0495718358851056
ChrII	14550000	0.053914590417887154
ChrII	14650000	0.033603884874316446
ChrII	14750000	0.039427251475850446
ChrII	14850000	0.02059603975228145
ChrII	14950000	0.0120155163994714
ChrII	15050000	0.0314285137980663
ChrII	15150000	0.036089070274111804
ChrII	15250000	0.0290178235302309
ChrII	15350000	0.033196290423623
ChrII	15450000	0.02060481318439965
ChrII	15550000	0.026987660975542647
ChrII	15650000	0.0272157311881967
ChrII	15750000	0.0336629321263091
ChrII	15850000	0.021658346576321503
ChrII	15950000	0.02544310138201785
ChrII	16050000	0.0240573061740455
ChrII	16150000	0.022150499934097
ChrII	16250000	0.025124557554955698
ChrII	16350000	0.01331739067738065
ChrII	16450000	0.00689293476434025
ChrII	16550000	0.00341975682161035
ChrII	16650000	0.01906551409372955
ChrII	16750000	0.0128927354304469
ChrII	16850000	0.01465644330369685
ChrII	16950000	0.01273767103894005
ChrII	17050000	0.016179785729450048
ChrII	17150000	0.017999459078859248
ChrII	17250000	0.0173502236146024
ChrII	17350000	0.01771644424618975
ChrII	17450000	0.009229765373621199
ChrII	17550000	0.010448966279114399
ChrII	17650000	0.0104990889854789
ChrII	17750000	0.00512015995485115
ChrII	17850000	0.00934330200745735
ChrII	17950000	0.0023893461627482
ChrII	18050000	0.006163998214047849
ChrII	18150000	0.0033086355311278998
ChrII	18250000	0.01126102877527485
ChrII	18350000	0.01425410188970575
ChrII	18450000	0.00818494315696515
ChrII	18550000	0.01366318331579535
ChrII	18650000	0.0045312407250868
ChrII	18750000	0.0061625151817358
ChrII	18850000	0.00229341330846705
ChrII	18950000	0.0074971900290788495
ChrII	19050000	0.013058120237689451
ChrII	19150000	0.00422562989055305
ChrII	19250000	0.0014550510997216998
ChrII	19350000	0.00196571374826235
ChrII	19450000	0.00687054693144715
ChrII	19550000	0.0034940870243398
ChrII	19650000	0.0079734454961635
ChrII	19750000	0.007998252595392701
ChrII	19850000	0.01301433374276905
ChrII	19950000	0.0111217549398699
ChrII	20050000	0.011197639792792
ChrII	20150000	0.01090614589499675
ChrII	20250000	0.00778130062216075
ChrII	20350000	0.00327853997055035
ChrII	20450000	0.0076728313865447
ChrII	20550000	0.01150537007583995
ChrII	20650000	0.011172999757237201
ChrII	20750000	0.0040425647197643
ChrII	20850000	0.009467893487261599
ChrII	20950000	0.00704281704489175
ChrII	21050000	0.013115139907280101
ChrII	21150000	0.006209588927580849
ChrII	21250000	-0.00057665961269215
ChrII	21350000	0.01192213916030295
ChrII	21450000	0.0089217675132194
ChrII	21550000	0.008660941155868001
ChrII	21650000	0.005450640597980351
ChrII	21750000	0.02227844195357615
ChrII	21850000	0.0136082743689257
ChrII	21950000	0.01514363172946055
ChrII	22050000	0.01025313429359615
ChrII	22150000	0.01362223814128305
ChrII	22250000	0.004421186349130349
ChrII	22350000	0.00079328478656295
ChrII	22450000	0.00043367732248065
ChrII	22550000	0.00139830253746275
ChrII	22650000	0.00127533089619775
ChrII	22750000	0.00591181111706455
ChrII	22850000	0.0080763597451174
ChrII	22950000	0.009977872813394502
ChrII	23050000	0.01599718923985435
ChrII	23150000	0.01681482205077755
ChrII	23250000	0.013919663789567549
ChrII	23350000	0.010307881749958501
ChrII	23450000	0.00283661820759815
ChrII	23550000	0.0039090081895029
ChrII	23650000	0.01340852627965395
ChrII	23750000	0.0051600541341177
ChrII	23850000	0.02274696853773685
ChrII	23950000	0.01042863917928925
ChrII	24050000	0.00932101342475065
ChrII	24150000	0.0101963144931973
ChrII	24250000	0.01214734143730745
ChrII	24350000	0.00843486468472325
ChrII	24450000	0.0034643535806946502
ChrII	24550000	0.0037509102306622502
ChrII	24650000	0.013280976507469
ChrII	24750000	0.0199352855810382
ChrII	24850000	0.015756846849021903
ChrII	24950000	0.00042867969785935
ChrII	25050000	0.0076506846598066005
ChrII	25150000	0.0023662314831055502
ChrII	25250000	-4.503714904005e-05
ChrII	25350000	-0.0036844093489067
ChrII	25450000	-0.0013378234790007
ChrII	25505988	0.022950992312964928
ChrV	50000	0.028299842442394172
ChrV	150000	0.028465408615833177
ChrV	250000	0.03002369207255479
ChrV	350000	0.029395123925610018
ChrV	450000	0.01812962210873912
ChrV	550000	0.01807352799388692
ChrV	650000	0.02733124179466131
ChrV	750000	0.02519586019825342
ChrV	850000	0.0261178217402323
ChrV	950000	0.02086058455985252
ChrV	1050000	0.030580178161575093
ChrV	1150000	0.0255187717211382
ChrV	1250000	0.02422214849451142
ChrV	1350000	0.015415683243004609
ChrV	1450000	0.01508775475221045
ChrV	1550000	0.01777198620799064
ChrV	1650000	0.008266705732171779
ChrV	1750000	0.00878386398770212
ChrV	1850000	0.01390522288970166
ChrV	1950000	0.01098365803813274
ChrV	2050000	0.012392806143000791
ChrV	2150000	0.00189910398273106
ChrV	2250000	0.00981684983043447
ChrV	2350000	0.02225224522519402
ChrV	2450000	0.03537599228165724
ChrV	2550000	0.04164411050609247
ChrV	2650000	0.02515100407503654
ChrV	2750000	0.01868463745173338
ChrV	2850000	0.016230305766831078
ChrV	2950000	0.00350910470951448
ChrV	3050000	0.02129158381959919
ChrV	3150000	0.02396400744548483
ChrV	3250000	0.02709973795460042
ChrV	3350000	0.021947866522365952
ChrV	3450000	0.02299562969075931
ChrV	3550000	0.011411815114266451
ChrV	3650000	0.016439056339894408
ChrV	3750000	0.01692376432544073
ChrV	3850000	0.01483030220895973
ChrV	3950000	0.01575812778071728
ChrV	4050000	0.018581434332324932
ChrV	4150000	0.017075312471414
ChrV	4250000	0.01821172285061136
ChrV	4350000	0.013230254634912031
ChrV	4450000	0.02023439291767095
ChrV	4550000	0.02973069316253086
ChrV	4650000	0.0240047047780355
ChrV	4750000	0.02801826145118189
ChrV	4850000	0.016308013578125242
ChrV	4950000	0.014131847318762531
ChrV	5050000	0.01890003726937232
ChrV	5150000	0.02495760907848414
ChrV	5250000	0.02458357332839776
ChrV	5350000	0.01706058231432404
ChrV	5450000	0.0166405749370168
ChrV	5550000	0.01045156635594471
ChrV	5650000	0.01753632630113566
ChrV	5750000	0.02889408549336029
ChrV	5850000	0.0346180486938888
ChrV	5950000	0.00667302198528345
ChrV	6050000	0.008749057202503
ChrV	6150000	0.01427299628677829
ChrV	6250000	0.00798665143184113
ChrV	6350000	0.00818286732298654
ChrV	6450000	0.01178294441090553
ChrV	6550000	0.01547812346583769
ChrV	6650000	0.013253102932749821
ChrV	6750000	0.017017927654636878
ChrV	6850000	0.021291746748543353
ChrV	6950000	0.0234360683685517
ChrV	7050000	0.00990566133072152
ChrV	7150000	0.01096378101982367
ChrV	7250000	0.01055088455169273
ChrV	7350000	0.01604071628319339
ChrV	7450000	0.01390303499036456
ChrV	7550000	0.015981593899867818
ChrV	7650000	0.03267269971838827
ChrV	7750000	0.02407731518322109
ChrV	7850000	0.01800989711397604
ChrV	7950000	0.021506798772727
ChrV	8050000	0.01844545674236105
ChrV	8150000	0.02025394331308034
ChrV	8250000	0.02003989024291765
ChrV	8350000	0.02539595508475348
ChrV	8450000	0.02283743964008758
ChrV	8550000	0.03525605011783373
ChrV	8650000	0.04065383379931787
ChrV	8750000	0.02874924254211839
ChrV	8850000	0.02515342878376343
ChrV	8950000	0.03345223772782114
ChrV	9050000	0.03052716943024751
ChrV	9150000	0.03602744641021259
ChrV	9250000	0.04270901533767755
ChrV	9350000	0.04327272169667749
ChrV	9450000	0.04373819176557706
ChrV	9550000	0.045328768698284456
ChrV	9650000	0.047975490065727676
ChrV	9750000	0.05158267374248208
ChrV	9850000	0.04531414688041772
ChrV	9950000	0.04552771273518626
ChrV	10050000	0.051623978214433416
ChrV	10150000	0.04480437550381344
ChrV	10250000	0.03874955068126998
ChrV	10350000	0.05080826718814399
ChrV	10450000	0.052775918057135725
ChrV	10550000	0.05566716298217111
ChrV	10650000	0.05690004803199903
ChrV	10750000	0.06022216705123109
ChrV	10850000	0.053904208735333574
ChrV	10950000	0.055595910541378885
ChrV	11050000	0.054832142380198415
ChrV	11150000	0.03098426674235821
ChrV	11250000	0.05907556640045389
ChrV	11350000	0.05311282736752585
ChrV	11450000	0.04788506245612611
ChrV	11550000	0.05309515599054027
ChrV	11650000	0.05171654936788727
ChrV	11750000	0.04409815520240788
ChrV	11850000	0.03564703507282176
ChrV	11950000	0.03733389940194657
ChrV	12050000	0.042548023456812814
ChrV	12150000	0.04029637587198556
ChrV	12250000	0.04345503044316827
ChrV	12350000	0.04290434778991227
ChrV	12450000	0.0529776981908179
ChrV	12550000	0.04439061104115666
ChrV	12650000	0.04700618727928539
ChrV	12750000	0.04841409480942957
ChrV	12850000	0.05109031478299214
ChrV	12950000	0.046766228519047146
ChrV	13050000	0.05400605869481695
ChrV	13150000	0.04746371529130127
ChrV	13250000	0.05804134986404779
ChrV	13350000	0.06131148518053909
ChrV	13450000	0.05831738926568786
ChrV	13550000	0.05456340092395042
ChrV	13650000	0.03948805116699228
ChrV	13750000	0.04853946653751537
ChrV	13850000	0.04216200080309493
ChrV	13950000	0.05005207825309704
ChrV	14050000	0.04840120084508851
ChrV	14150000	0.04345188978857937
ChrV	14250000	0.041596311524152045
ChrV	14350000	0.04755298258551284
ChrV	14450000	0.042505325065537655
ChrV	14550000	0.02914351801036025
ChrV	14650000	0.03428584939310668
ChrV	14750000	0.043609743998885855
ChrV	14850000	0.04212017880423801
ChrV	14950000	0.043467057285529895
ChrV	15050000	0.040892162847522985
ChrV	15150000	0.03356894698620491
ChrV	15250000	0.02719372598333023
ChrV	15350000	0.03116469935830509
ChrV	15450000	0.03010019082329756
ChrV	15550000	0.03167867835386288
ChrV	15650000	0.02291072822794201
ChrV	15750000	0.02960050813202348
ChrV	15850000	0.02968923914955475
ChrV	15950000	0.02383574979674484
ChrV	16050000	0.0307513173407599
ChrV	16150000	0.02759325584176475
ChrV	16250000	0.01269586803091231
ChrV	16350000	0.01856281058646392
ChrV	16450000	0.01732067403077547
ChrV	16550000	0.01143109172795037
ChrV	16650000	0.01854122669159569
ChrV	16750000	0.00989269716986788
ChrV	16850000	0.02976618500675287
ChrV	16950000	0.0354865206489971
ChrV	17050000	0.03239482667516335
ChrV	17150000	0.03172821623380124
ChrV	17250000	0.02943270678167306
ChrV	17350000	0.02510382632698681
ChrV	17450000	0.0253891087410276
ChrV	17550000	0.02569927984975464
ChrV	17650000	0.01354758610341841
ChrV	17750000	0.0033678841972230697
ChrV	17850000	0.00359771147526399
ChrV	17950000	0.01701755682214107
ChrV	18050000	0.02203873034217844
ChrV	18150000	0.01911639801092465
ChrV	18250000	0.01811742194966107
ChrV	18350000	0.01300423168782649
ChrV	18450000	0.01162424388320718
ChrV	18550000	0.023461117896410352
ChrV	18650000	0.03354850072255891
ChrV	18750000	0.01506643874157354
ChrV	18850000	0.02455740812071349
ChrV	18950000	0.01742654815585085
ChrV	19050000	0.01827934446346986
ChrV	19150000	0.01435134026836982
ChrV	19250000	0.01691284372368718
ChrV	19350000	0.01660196197521708
ChrV	19450000	0.015769072028688283
ChrV	19550000	0.00622420929497989
ChrV	19650000	0.00757974549176029
ChrV	19750000	0.00928412152576611
ChrV	19850000	0.0235193786883512
ChrV	19950000	0.0215967933892965
ChrV	20050000	0.02619059258873491
ChrV	20150000	0.0248185006599991
ChrV	20250000	0.01934877417466838
ChrV	20350000	0.02264919848595499
ChrV	20450000	0.02551027129862404
ChrV	20550000	0.01112287334471033
ChrV	20650000	0.036736036759729425
ChrV	20750000	0.03007074095165511
ChrV	20850000	0.01971895713615397
ChrV	20950000	0.01660930788691995
ChrV	21050000	0.01722870507335836
ChrV	21150000	0.00541753126856092
ChrV	21250000	0.017236365507812462
ChrV	21350000	0.0182627224896223
ChrV	21450000	0.02247068371676348
ChrV	21550000	0.01404083810176098
ChrV	21650000	0.01086512272237487
ChrV	21750000	0.01712184370006996
ChrV	21850000	0.01367473409886981
ChrV	21950000	0.01429809279756849
ChrV	22050000	0.02136704788586091
ChrV	22150000	0.0249216445044815
ChrV	22250000	0.01366897107535691
ChrV	22350000	0.02520598155472651
ChrV	22450000	0.0245136403351496
ChrV	22550000	0.00595978917005582
ChrV	22650000	0.01373512876622059
ChrV	22750000	0.02189474443170057
ChrV	22850000	0.02842196195355761
ChrV	22950000	0.01341353310987467
ChrV	23050000	0.0146891707298897
ChrV	23150000	0.00477283870913167
ChrV	23250000	0.00814610405939557
ChrV	23350000	0.01677999171120256
ChrV	23450000	0.018990854079361862
ChrV	23550000	0.01645640988716149
ChrV	23650000	0.025936463706339303
ChrV	23750000	0.0215129185474266
ChrV	23850000	0.01681650034969598
ChrV	23950000	0.00694905367970162
ChrV	24050000	0.01528590574220714
ChrV	24150000	0.020445939961822028
ChrV	24250000	0.02888480646515834
ChrV	24350000	0.03920597403544841
ChrV	24450000	0.03019934178471265
ChrV	24550000	0.009176561586316861
ChrV	24628722	0.000210052941
ChrIII	50000	0.040699461438297356
ChrIII	150000	0.0263118306848904
ChrIII	250000	0.029446194471728
ChrIII	350000	0.02542346327183688
ChrIII	450000	0.02806916733078128
ChrIII	550000	0.02731533624116688
ChrIII	650000	0.02437162394290336
ChrIII	750000	0.020261642458362882
ChrIII	850000	0.01398818637174624
ChrIII	950000	0.01031681916620592
ChrIII	1050000	0.01231968847265376
ChrIII	1150000	0.01298648703216408
ChrIII	1250000	0.0149164626502352
ChrIII	1350000	0.01097352870147696
ChrIII	1450000	0.009814512414914399
ChrIII	1550000	0.012599312016458081
ChrIII	1650000	0.02347855536163664
ChrIII	1750000	0.028457633134213203
ChrIII	1850000	0.020567950181962478
ChrIII	1950000	0.020116004256699918
ChrIII	2050000	0.00605771345117432
ChrIII	2150000	0.00349453267910256
ChrIII	2250000	0.01116481975376904
ChrIII	2350000	0.010927239016628799
ChrIII	2450000	0.013776290466780479
ChrIII	2550000	0.0104737709648964
ChrIII	2650000	0.0184382587658504
ChrIII	2750000	0.00793862492976616
ChrIII	2850000	0.01364871505353696
ChrIII	2950000	0.01274629738806216
ChrIII	3050000	0.01796091514874056
ChrIII	3150000	0.017121393706214398
ChrIII	3250000	0.00914850967893256
ChrIII	3350000	0.00964645251269
ChrIII	3450000	0.020844557726410078
ChrIII	3550000	0.023680875398449198
ChrIII	3650000	0.01784508783340176
ChrIII	3750000	0.02811888172391
ChrIII	3850000	0.01709048959732904
ChrIII	3950000	0.01248212103143456
ChrIII	4050000	0.02295684586673144
ChrIII	4150000	0.03319596942311128
ChrIII	4250000	0.02357419910780952
ChrIII	4350000	0.024722461922747678
ChrIII	4450000	0.02939329501295456
ChrIII	4550000	0.01479051035736776
ChrIII	4650000	0.0120555820771224
ChrIII	4750000	0.01535868096366864
ChrIII	4850000	0.01418244376471376
ChrIII	4950000	0.01795492797632432
ChrIII	5050000	0.01824493518221816
ChrIII	5150000	0.00987803950496544
ChrIII	5250000	0.01488127796807224
ChrIII	5350000	0.01513750353197176
ChrIII	5450000	0.00937099909210904
ChrIII	5550000	0.010655240356945199
ChrIII	5650000	0.0118398733163952
ChrIII	5750000	0.01061182824503344
ChrIII	5850000	0.01905621162022648
ChrIII	5950000	0.02542722262517128
ChrIII	6050000	0.02542095454022568
ChrIII	6150000	0.022229345314565278
ChrIII	6250000	0.02679799701802928
ChrIII	6350000	0.02433230681288856
ChrIII	6450000	0.013359355856124801
ChrIII	6550000	0.013007769954384081
ChrIII	6650000	0.009907696563421919
ChrIII	6750000	0.015208621187927119
ChrIII	6850000	0.018488564286968
ChrIII	6950000	0.02017619069619224
ChrIII	7050000	0.01412765418086992
ChrIII	7150000	0.011754420962197839
ChrIII	7250000	0.0125033752396924
ChrIII	7350000	0.01743576830925232
ChrIII	7450000	0.01109348927905472
ChrIII	7550000	0.0114609569370052
ChrIII	7650000	0.01253719730992288
ChrIII	7750000	0.016321838726012
ChrIII	7850000	0.030749214396202398
ChrIII	7950000	0.02382213480321424
ChrIII	8050000	0.02866797921824488
ChrIII	8150000	0.0325979285728484
ChrIII	8250000	0.03388716054864808
ChrIII	8350000	0.036415191269806475
ChrIII	8450000	0.02958381702817048
ChrIII	8550000	0.03214415493547768
ChrIII	8650000	0.0340731576528056
ChrIII	8750000	0.041282175527378076
ChrIII	8850000	0.04055027186001544
ChrIII	8950000	0.01709740720211176
ChrIII	9050000	0.04317116068335104
ChrIII	9150000	0.04176015434161096
ChrIII	9250000	0.039816722584523845
ChrIII	9350000	0.04102180758292672
ChrIII	9450000	0.03853071790363816
ChrIII	9550000	0.04011827854329752
ChrIII	9650000	0.041050513050553045
ChrIII	9750000	0.01867008528465064
ChrIII	9850000	0.04234718069362952
ChrIII	9950000	0.0417406472616704
ChrIII	10050000	0.04559152524368496
ChrIII	10150000	0.048533030623992876
ChrIII	10250000	0.0508008316290272
ChrIII	10350000	0.042825261360259916
ChrIII	10450000	0.051703210940867834
ChrIII	10550000	0.051683741974263044
ChrIII	10650000	0.0427815603850236
ChrIII	10750000	0.01154553390773176
ChrIII	10850000	0.02417383289024744
ChrIII	10950000	0.04172358277420664
ChrIII	11050000	0.0477120127573456
ChrIII	11150000	0.05518172883790648
ChrIII	11250000	0.057554831746997125
ChrIII	11350000	0.0492848619910988
ChrIII	11450000	0.05572744572200336
ChrIII	11550000	0.05716767614452792
ChrIII	11650000	0.05143733718066272
ChrIII	11750000	0.05389560791754328
ChrIII	11850000	0.05449670431518256
ChrIII	11950000	0.04960793495557488
ChrIII	12050000	0.04863122116516352
ChrIII	12150000	0.04812411166340416
ChrIII	12250000	0.05027194101544568
ChrIII	12350000	0.04097588847578384
ChrIII	12450000	0.048121326027573116
ChrIII	12550000	0.03305381256482344
ChrIII	12650000	0.01830705739939824
ChrIII	12750000	0.0474564175511192
ChrIII	12850000	0.046334545875670645
ChrIII	12950000	0.02847357059130056
ChrIII	13050000	0.029147534833132482
ChrIII	13150000	0.049251057461602
ChrIII	13250000	0.04411239941642272
ChrIII	13350000	0.03034453341991528
ChrIII	13450000	0.036038563581951365
ChrIII	13550000	0.025816732648021038
ChrIII	13650000	0.03052748385507784
ChrIII	13750000	0.02753526352608424
ChrIII	13850000	0.02503467533874696
ChrIII	13950000	0.01246042110945544
ChrIII	14050000	0.01050413668500632
ChrIII	14150000	0.022285553826272318
ChrIII	14250000	0.01634288055500848
ChrIII	14350000	0.01736978964876856
ChrIII	14450000	0.029790906350868
ChrIII	14550000	0.0218368199678656
ChrIII	14650000	0.01000028333933
ChrIII	14750000	0.0161245462107392
ChrIII	14850000	0.00856510572488608
ChrIII	14950000	0.01254874840343896
ChrIII	15050000	0.01213387400417352
ChrIII	15150000	0.016659510466902963
ChrIII	15250000	0.00344586368007864
ChrIII	15350000	0.013073223867109839
ChrIII	15450000	0.0091767930091564
ChrIII	15550000	0.014359349913044321
ChrIII	15650000	0.01740261716604696
ChrIII	15750000	0.01146469170256496
ChrIII	15850000	0.01696865320836688
ChrIII	15950000	0.0096172148031584
ChrIII	16050000	0.007471744840694
ChrIII	16150000	0.00676411636803416
ChrIII	16250000	0.01979953934988968
ChrIII	16350000	0.025351592083393038
ChrIII	16450000	0.01665584432131352
ChrIII	16550000	0.011936595168839199
ChrIII	16650000	0.012229075875312639
ChrIII	16750000	0.00841084366911632
ChrIII	16850000	0.00555364759020928
ChrIII	16950000	0.00868984536227552
ChrIII	17050000	0.010453882789072319
ChrIII	17150000	0.0049209361538432
ChrIII	17250000	0.010300212606100879
ChrIII	17350000	0.014333665696809359
ChrIII	17450000	0.017603014396803198
ChrIII	17550000	0.005545403336650719
ChrIII	17650000	0.01958028614214056
ChrIII	17750000	0.007357385721284799
ChrIII	17850000	0.0075337526052764005
ChrIII	17950000	0.01338236517017064
ChrIII	18050000	0.01450024766931832
ChrIII	18150000	0.00878317735172952
ChrIII	18250000	0.00800730342052936
ChrIII	18350000	0.0114006321411196
ChrIII	18450000	0.01967820332297568
ChrIII	18550000	0.01128103980715736
ChrIII	18650000	0.010025502842530159
ChrIII	18750000	0.0070872096494864
ChrIII	18850000	0.006130732443563921
ChrIII	18950000	0.01972873923492728
ChrIII	19050000	0.007038092859639519
ChrIII	19150000	0.00666407849511384
ChrIII	19250000	0.00918550776345208
ChrIII	19350000	0.00305050880696176
ChrIII	19450000	0.0033902556772398397
ChrIII	19550000	0.00449845556408112
ChrIII	19650000	0.00431913550871024
ChrIII	19750000	0.00889815291129168
ChrIII	19850000	0.008520703349967039
ChrIII	19950000	0.0065332266927424
ChrIII	20050000	0.0072453459237772
ChrIII	20150000	0.017182632819479838
ChrIII	20250000	0.01231389218881456
ChrIII	20350000	0.011161224854510881
ChrIII	20450000	0.02363437418855664
ChrIII	20550000	0.027058688652705838
ChrIII	20650000	0.01230009700978464
ChrIII	20750000	0.017573791984027202
ChrIII	20850000	0.01990413742951752
ChrIII	20950000	0.02723723675567224
ChrIII	21050000	0.01732151754941888
ChrIII	21150000	0.01123746448826784
ChrIII	21250000	0.00650661097116416
ChrIII	21350000	0.00520094237343968
ChrIII	21450000	0.01509810188487464
ChrIII	21550000	0.01899790577114432
ChrIII	21650000	0.01537063072062672
ChrIII	21750000	0.01569800060951576
ChrIII	21850000	0.02013694345561008
ChrIII	21950000	0.01656222148974304
ChrIII	22050000	0.022783540147824723
ChrIII	22150000	0.01178137766117312
ChrIII	22250000	0.02263723243483096
ChrIII	22350000	0.0034245598307828
ChrIII	22450000	0.0151137643136196
ChrIII	22550000	0.021714786632617358
ChrIII	22650000	0.02957899019166304
ChrIII	22750000	0.01939752569804016
ChrIII	22850000	0.0078864147639396
ChrIII	22950000	0.00747900054188416
ChrIII	23050000	0.01616526450628872
ChrIII	23150000	0.00645899124788104
ChrIII	23250000	0.0018958881947612799
ChrIII	23350000	0.01042870296869072
ChrIII	23450000	0.007121643648284239
ChrIII	23550000	0.01304739113410176
ChrIII	23650000	0.00602472708310328
ChrIII	23750000	0.0025402549894741598
ChrIII	23850000	0.00848032049870024
ChrIII	23950000	0.00346551479223208
ChrIII	24050000	0.01203498098429104
ChrIII	24150000	0.029652945406369438
ChrIII	24250000	0.03648378725457104
ChrIII	24350000	0.03764468282978704
ChrIII	24450000	0.030190923049958802
ChrIII	24550000	0.00575134149788528
ChrIII	24619424	0.0008360766285010296
ChrI	50000	0.01002575970983405
ChrI	150000	0.0072716861898274995
ChrI	250000	0.0107491961438879
ChrI	350000	0.00276707219742815
ChrI	450000	0.0016418286459803498
ChrI	550000	-0.001387778393047
ChrI	650000	0.00322592876276905
ChrI	750000	0.0004387974412306
ChrI	850000	0.0024622953021809
ChrI	950000	0.0063024966480525494
ChrI	1050000	0.00217638583329805
ChrI	1150000	0.00721695980288125
ChrI	1250000	0.008832015403258951
ChrI	1350000	0.0223450399835277
ChrI	1450000	0.01566258096900965
ChrI	1550000	0.012836249149127898
ChrI	1650000	0.010918976737468599
ChrI	1750000	0.01785084096818955
ChrI	1850000	0.02108823683075645
ChrI	1950000	0.029033009813898197
ChrI	2050000	0.02669200073131935
ChrI	2150000	0.00831425773558725
ChrI	2250000	0.0022596557662556
ChrI	2350000	0.00852171082654905
ChrI	2450000	0.0117102015210074
ChrI	2550000	0.0138263362518301
ChrI	2650000	0.01534269246666545
ChrI	2750000	0.02132591524637375
ChrI	2850000	0.0215493113610242
ChrI	2950000	0.007313208259287001
ChrI	3050000	0.01200346289384
ChrI	3150000	0.0183605557362796
ChrI	3250000	0.010907910109212299
ChrI	3350000	0.0146367766430896
ChrI	3450000	0.0133713243234619
ChrI	3550000	0.0076618823439182
ChrI	3650000	0.00031622173033485
ChrI	3750000	0.00740158947072345
ChrI	3850000	0.00789863668672105
ChrI	3950000	0.0080970068603958
ChrI	4050000	0.010755858193692649
ChrI	4150000	0.00986803741224575
ChrI	4250000	0.00807748757660435
ChrI	4350000	0.004453071739663201
ChrI	4450000	0.0040438907656008
ChrI	4550000	0.0056467327435814
ChrI	4650000	0.0062991233785926
ChrI	4750000	0.00296970321555315
ChrI	4850000	0.0048058367884929
ChrI	4950000	-0.0008428104297331
ChrI	5050000	0.00532172127175115
ChrI	5150000	0.0069597611758122
ChrI	5250000	0.0046914827024682
ChrI	5350000	0.0069333868940945
ChrI	5450000	0.00799378081832205
ChrI	5550000	0.007625036039346399
ChrI	5650000	0.00443740166701495
ChrI	5750000	0.0041412061439766
ChrI	5850000	0.0040801222552514504
ChrI	5950000	0.01690093495535645
ChrI	6050000	0.0141957972314199
ChrI	6150000	0.00839008000112885
ChrI	6250000	0.01373627408648
ChrI	6350000	0.014364803533501051
ChrI	6450000	0.0166054697954242
ChrI	6550000	0.010524570031804
ChrI	6650000	0.01542794010548325
ChrI	6750000	0.00660789423928315
ChrI	6850000	0.0045915229706224
ChrI	6950000	0.00847843982087035
ChrI	7050000	0.00990106442272155
ChrI	7150000	0.014339581413672201
ChrI	7250000	0.0070803295446502
ChrI	7350000	0.0028008170271962003
ChrI	7450000	0.0121563987600694
ChrI	7550000	0.006236588976330401
ChrI	7650000	0.012262469326635399
ChrI	7750000	0.012704390227287
ChrI	7850000	0.021520143201665398
ChrI	7950000	0.011828367034340849
ChrI	8050000	0.00785434350744695
ChrI	8150000	0.01118628833360995
ChrI	8250000	0.01792369752011855
ChrI	8350000	0.0139524331361809
ChrI	8450000	0.00851004590262255
ChrI	8550000	0.02206023402579475
ChrI	8650000	0.01601309367539495
ChrI	8750000	0.0125257051764958
ChrI	8850000	0.02019976249438255
ChrI	8950000	0.0247559931714204
ChrI	9050000	0.0205895251861656
ChrI	9150000	0.009735596794081551
ChrI	9250000	0.0214228012972036
ChrI	9350000	0.01899969099881575
ChrI	9450000	0.01907028854338595
ChrI	9550000	0.02708171409759435
ChrI	9650000	0.03226254399418365
ChrI	9750000	0.032469197163838746
